Order ID,Order Date,Day,Country,City,Lat,Lng,Full Name,Category,Sub Category,Item,SalesPerson ID,Quantity,Unit Price,Discount,Total Cost,Status,Gender
16203,17/07/2023,Mon,France,paris,48.8566,2.3522,Eynas Alghan,Laptop,ASUS ROG,ASUS ROG Strix G15,S691,4,1099,866.5615,814.359,True,Male
16204,17/07/2023,Tue,Syria,damascus,33.5146,36.3084,Amjad Khiat,Smartphone,Xiaomi Mi,Xiaomi Mi 11 Lite,Z260,4,249,488.04,234.2592,True,Female
16205,17/07/2023,Tue,United Arab Emirates,abu dhabi,24.4539,54.3773,Hasan Iibrahim,VR Headset,Pimax Vision,Pimax Vision 5K Super Plus,R777,3,999,372.7269,227.2725,True,Female
16206,17/07/2023,Tue,Saudi Arabia,aseer,18.2311,42.5004,Abd Alruhmin Alsaed,Smart Speaker,Google Nest,Nest Hub (2nd Gen),N346,4,99,1.9404,172.6956,False,Male
16207,17/07/2023,Mon,Saudi Arabia,jeddah,21.4858,39.1925,Ali Alwurhani,Digital Camera,Panasonic Lumix,Panasonic Lumix ZS200,H574,3,799,262.871,225.318,True,Female
16208,17/07/2023,Tue,Saudi Arabia,riyadh,24.7136,46.6753,Muhamad Musaa,Gaming Console,Sony PlayStation,PlayStation 5,C854,6,499,291.4659,419.9085,True,Female
16209,18/07/2023,Mon,United Arab Emirates,fujairah,25.1286,56.3242,Muhamad Almala,VR Headset,Samsung Odyssey,Samsung Odyssey G9,R143,4,1499,613.3908,2397.8004,False,Male
16210,18/07/2023,Tue,United Arab Emirates,fujairah,25.1286,56.3242,Muhamad Iad,Gaming Console,Nintendo Switch,Nintendo Switch Lite,G345,5,199,317.604,51.0435,False,Female
16211,18/07/2023,Tue,USA,new york,40.7498,-73.9814,Emar Qarqazan,Laptop,Microsoft Surface,Surface Laptop 4,F792,5,1299,793.8189,957.6228,True,Female
16212,18/07/2023,Thu,Saudi Arabia,jeddah,21.5433,39.1728,Iin Alabth,Fitness Tracker,Garmin Vivosmart,Garmin Vivosmart HR,R660,2,79,41.0326,19.355,True,Male
16213,18/07/2023,Mon,Saudi Arabia,riyadh,24.7136,46.6753,Abd Alwahhab Eisaa,Smartphone,Apple iPhone,iPhone SE,L700,4,399,33.3963,51.9498,True,Female
16214,18/07/2023,Tue,Syria,aleppo,36.2021,37.1343,Muhamad Sharaf,VR Headset,HTC Vive Pro,HTC Vive Pro 2,G087,8,1099,560.0504,473.8888,True,Female
16215,18/07/2023,Tue,France,paris,48.8566,2.3522,Muhamad Alziyat,Tablet,Samsung Galaxy Tab,Galaxy Tab A8,F376,5,199,65.0133,100.4751,True,Male
16216,18/07/2023,Mon,Saudi Arabia,aseer,18.2311,42.5004,Bima Milatu,Digital Camera,Panasonic Lumix,Panasonic Lumix GH5,U416,4,1299,1122.9855,715.749,False,Female
16217,18/07/2023,Wed,Egypt,cairo,30.0444,31.2357,Ridwan Alshueranii,Laptop,ASUS ROG,ASUS ROG Zephyrus G14,Z227,4,1299,478.032,1135.326,False,Female
16218,18/07/2023,Mon,Saudi Arabia,jeddah,21.4858,39.1925,Danah Hamdan,Smartwatch,Samsung Gear,Samsung Gear S4,R551,5,349,201.024,314.1,True,Male
16219,18/07/2023,Fri,Saudi Arabia,jeddah,21.4858,39.1925,Muhamad Iismaeil,Gaming Console,Sony PlayStation,PlayStation 5,C780,3,499,392.8128,4.7904,True,Female
16220,18/07/2023,Tue,USA,las vegas,36.1699,-115.1398,Abdalmjid Alrifaei,Headphones,JBL Live,JBL Live 500BT,N969,4,99,45.6192,42.768,True,Female
16221,18/07/2023,Wed,USA,washington,38.9072,-77.0369,Alysia Sharina,VR Headset,HP Reverb,HP Reverb G2,S855,4,599,91.048,250.382,False,Male
16222,18/07/2023,Tue,USA,new york,40.7498,-73.9814,Asra Khitab,VR Headset,HP Reverb G2 Omnicept,HP Reverb G2 Omnicept,S855,4,799,698.4858,178.3368,True,Female
16223,18/07/2023,Tue,Syria,aleppo,36.2021,37.1343,Ghadir Alnisrin,Tablet,Samsung Galaxy Tab S,Galaxy Tab S8+,Y940,4,749,1319.8878,919.4724,True,Female
16224,18/07/2023,Wed,USA,washington,38.9072,-77.0369,Diana Aleabd,Fitness Tracker,Fitbit Charge,Fitbit Charge 3,L106,3,99,63.9639,44.1441,False,Male
16225,18/07/2023,Mon,USA,las vegas,36.1699,-115.1398,Tariq Altaynawi,Tablet,Lenovo Tab,Lenovo Tab P11 Plus,E166,3,299,367.4112,551.1168,False,Female
16226,18/07/2023,Mon,USA,las vegas,36.1699,-115.1398,Muhamad Aldiyn,Gaming Console,Nintendo Switch,Nintendo Switch Lite,R159,4,199,143.8173,41.3721,True,Female
16227,18/07/2023,Mon,Saudi Arabia,jeddah,21.5433,39.1728,Iad Rafaea,Fitness Tracker,Amazfit Bip,Amazfit Bip U Pro,J302,4,69,13.524,64.239,True,Male
16228,18/07/2023,Tue,Morocco,casablanca,33.5731,7.5898,Salwaa Iad,Headphones,Anker Soundcore,Anker Soundcore Liberty Air Pro,T567,3,99,87.4764,67.9338,False,Female
16229,18/07/2023,Wed,Saudi Arabia,riyadh,24.7136,46.6753,Rim Ezqul,Gaming Console,Nintendo Switch,Nintendo Switch OLED,R426,5,349,2261.52,879.48,True,Female
16230,18/07/2023,Tue,Saudi Arabia,riyadh,24.7743,46.7386,Salah Aldiyn Shbyb,Smartphone,Samsung Galaxy,Galaxy Z Fold 3,J768,5,1799,70.5208,2750.3112,True,Male
16231,18/07/2023,Wed,United Arab Emirates,abu dhabi,24.4539,54.3773,Zahir Zarie,Headphones,Anker Soundcore,Anker Soundcore Life Q30,Q040,3,79,126.4395,50.5758,True,Female
16232,18/07/2023,Tue,USA,las vegas,36.1673,-115.1492,Ahmad Altahhan,Gaming Console,Sony PlayStation,PlayStation 4,Y684,4,299,11.4816,117.6864,True,Female
16233,18/07/2023,Mon,Saudi Arabia,riyadh,24.7743,46.7386,Sami Albazir,Digital Camera,Panasonic Lumix,Panasonic Lumix ZS200,I036,4,799,676.1937,43.6254,True,Male
16234,18/07/2023,Tue,United Arab Emirates,abu dhabi,24.4539,54.3773,Alaa Iidris,Smartwatch,Fossil Gen,Fossil Gen 6,W252,4,299,38.9298,236.3595,False,Female
16235,18/07/2023,Mon,Syria,aleppo,36.2021,37.1343,Danah Eali,Fitness Tracker,Amazfit GTR,Amazfit GTR 3,Z074,3,169,143.0247,26.7189,False,Female
16236,18/07/2023,Tue,Syria,aleppo,36.2021,37.1343,Danah Ghanim,Smartwatch,Huawei Watch,Huawei Watch GT 3 Pro,L085,5,349,266.985,194.742,False,Male
16237,18/07/2023,Wed,USA,washington,38.9072,-77.0369,Hamzaa Khalid,Laptop,Microsoft Surface,Surface Book 3,E484,4,1599,601.5438,870.6555,True,Female
16238,18/07/2023,Mon,Syria,homs,34.7326,36.7136,Dalia Red,Tablet,Amazon Fire,Amazon Fire 7,P344,4,49,48.51,34.79,True,Female
16239,18/07/2023,Mon,Saudi Arabia,jeddah,21.4858,39.1925,Ali Kalthum,Gaming Console,Nintendo Switch,Nintendo Switch Lite,O867,1,199,152.235,118.206,True,Male
16240,18/07/2023,Mon,United Arab Emirates,dubai,25.2048,55.2708,Kawkab Alhiwat,Digital Camera,Canon EOS R Series,Canon EOS R,F576,4,1299,1063.881,1040.2392,True,Female
16241,18/07/2023,Tue,United Arab Emirates,abu dhabi,24.4539,54.3773,Ahmad Hasan,Fitness Tracker,Garmin Approach,Garmin Approach S12,R349,3,199,140.9119,177.5876,True,Female
16242,18/07/2023,Mon,USA,washington,38.9072,-77.0369,Muhamad Alkinaya,Smart Speaker,Bose Home Speaker,Bose Home Speaker 500,C787,3,299,123.786,40.365,True,Male
16243,18/07/2023,Mon,United Arab Emirates,abu dhabi,24.4539,54.3773,Abd Alruhmin Alfywmi,VR Headset,HP Reverb G2 Omnicept,HP Reverb G2 Omnicept,F011,4,799,29.4032,29.4032,True,Female
16244,18/07/2023,Mon,United Arab Emirates,fujairah,25.1286,56.3242,Ghada Sarhan,Tablet,Samsung Galaxy Tab S,Galaxy Tab S7+,Y247,3,849,872.9418,164.706,True,Female
16245,18/07/2023,Wed,Saudi Arabia,dammam,26.3927,49.9777,Eazalidin Alshear,Headphones,Bose QuietComfort,QC35 II,G087,5,299,71.76,20.0928,True,Male
16246,18/07/2023,Wed,Egypt,asyut,27.1809,31.1837,Abd Alwahhab Alnuwri,Laptop,Dell XPS,XPS 15,E715,3,1599,201.474,2302.56,False,Female
16247,18/07/2023,Tue,United Arab Emirates,abu dhabi,24.4539,54.3773,Rima Yasir,Smartwatch,Apple Watch,Apple Watch Series 7,G788,4,399,66.7926,59.3712,True,Female
16248,18/07/2023,Mon,France,paris,48.8566,2.3522,Rwad Shakir,Smartwatch,Garmin Forerunner,Garmin Forerunner 55,E365,4,199,69.849,168.354,True,Male
16249,18/07/2023,Mon,United Arab Emirates,abu dhabi,24.4539,54.3773,Lamia Abumaeun,Smartphone,Samsung Galaxy,Galaxy S21 Ultra,E484,4,1199,195.6768,552.4992,True,Female
16250,18/07/2023,Tue,United Arab Emirates,fujairah,25.1286,56.3242,Sara Eaku,Headphones,Bose QuietComfort,QC35 II,P255,4,299,244.5222,2.8106,False,Female
16251,18/07/2023,Mon,Saudi Arabia,aseer,18.2311,42.5004,Iilian Alhiwat,Fitness Tracker,Withings Move,Withings Move,R041,5,59,37.583,8.673,True,Male
16252,18/07/2023,Mon,Saudi Arabia,riyadh,24.7743,46.7386,Mahir Albarghali,Smartwatch,Apple Watch,Apple Watch Series 7,W336,4,399,430.92,337.554,True,Female
16253,18/07/2023,Tue,Syria,aleppo,36.2021,37.1343,Anas Alrashid,Tablet,Apple iPad Pro,"iPad Pro 12.9"" (5th Gen)",F194,5,1099,553.3465,772.597,True,Female
16254,18/07/2023,Mon,Egypt,asyut,27.1809,31.1837,Shadi Alnuwri,Gaming Console,Nintendo Switch,Nintendo Switch OLED Pro,A512,4,449,294.993,92.943,True,Male
16255,18/07/2023,Mon,United Arab Emirates,abu dhabi,24.4539,54.3773,Muhamad Abil,Smartwatch,Huawei Watch,Huawei Watch GT 2e,S177,3,129,84.5595,93.138,True,Female
16256,18/07/2023,Wed,Saudi Arabia,riyadh,24.7743,46.7386,Biaism Kafa,Gaming Console,Sony PlayStation,PlayStation 3 Slim,W669,4,199,210.0644,593.9752,True,Female
16257,18/07/2023,Tue,United Arab Emirates,abu dhabi,24.4539,54.3773,Jury Hamj,Smart Speaker,Harman Kardon,Harman Kardon Citation,C780,5,199,59.7597,166.6028,True,Male
16258,18/07/2023,Tue,Saudi Arabia,jeddah,21.5433,39.1728,Rasha Rashwani,Gaming Console,Retro Console,Sega Genesis Mini,S501,5,79,69.0618,74.26,False,Female
16259,18/07/2023,Fri,USA,new york,40.7128,-74.006,Iin Dahadal,Digital Camera,Nikon Z Series,Nikon Z50,O247,3,799,378.0868,479.8794,True,Female
16260,18/07/2023,Mon,Egypt,cairo,30.0444,31.2357,Husam Aljuju,Headphones,Anker Soundcore,Anker Soundcore Liberty Air 2 Pro,G229,4,99,517.6017,490.7133,True,Male
16261,18/07/2023,Tue,USA,new york,40.7128,-74.006,Muhamad Alsabagh,Fitness Tracker,Huawei Band,Huawei Band 6,V236,4,59,47.259,26.55,True,Female
16262,18/07/2023,Mon,Syria,damascus,33.5146,36.3084,Dania Shawqi,VR Headset,Oculus Quest,Oculus Quest 2 (64GB),M680,4,299,201.2868,127.2843,True,Female
16263,18/07/2023,Mon,Syria,aleppo,36.2021,37.1343,Alaa Kiwan,Headphones,Sennheiser HD,Sennheiser HD 660S,Q842,8,499,417.663,17.964,True,Male
16264,18/07/2023,Tue,USA,new york,40.7128,-74.006,Tala Salim,Laptop,ASUS ROG,ASUS ROG Strix G15,H320,4,1099,795.4562,495.8688,True,Female
16265,18/07/2023,Mon,Egypt,cairo,30.0444,31.2357,Lana Khalf,Gaming Console,Retro Console,Super NES Classic,A608,3,99,51.9453,54.8856,True,Female
16266,18/07/2023,Mon,USA,new york,40.7498,-73.9814,Eubay Dulul,Digital Camera,Sony Alpha,Sony Alpha A6400,B206,8,899,601.9704,1187.2194,True,Male
16267,18/07/2023,Tue,Saudi Arabia,riyadh,24.7136,46.6753,Emar Nhl,Fitness Tracker,Amazfit GTR,Amazfit GTR 2e,J860,5,99,22.3344,61.4196,True,Female
16268,18/07/2023,Tue,France,paris,48.8566,2.3522,Muhamad Qulumih,Headphones,Anker Soundcore,Anker Soundcore Liberty Air Pro,J860,8,99,52.272,84.5856,True,Female
16269,18/07/2023,Mon,United Arab Emirates,abu dhabi,24.4539,54.3773,Ghaliah Salayk,Fitness Tracker,Garmin Approach,Garmin Approach S12,C218,3,199,166.2048,435.5712,True,Male
16270,18/07/2023,Tue,United Arab Emirates,abu dhabi,24.4764,54.3705,Ahmad Tuish,Laptop,Lenovo ThinkPad,ThinkPad X1 Carbon,H423,3,1499,9972.5472,9735.1056,True,Female
16271,18/07/2023,Tue,Egypt,asyut,27.1809,31.1837,Ayman Wayly,Headphones,JBL Live,JBL Live 500BT,L118,5,99,26.8884,80.6652,True,Female
16272,18/07/2023,Tue,Syria,aleppo,36.2021,37.1343,Salwaa Hamdu,VR Headset,Pimax Vision,Pimax Vision 5K Super,P653,3,899,1115.4792,4554.8734,True,Male
16273,18/07/2023,Tue,United Arab Emirates,abu dhabi,24.4764,54.3705,Hanan Fadal,Headphones,Jabra Elite,Jabra Elite 75t,O247,2,179,171.8937,151.0581,True,Female
16274,18/07/2023,Mon,Saudi Arabia,riyadh,24.7743,46.7386,Sara Farahat,Gaming Console,Nintendo Switch,Nintendo Switch Pro,X915,5,399,1110.1776,570.0912,False,Female
16275,18/07/2023,Tue,Saudi Arabia,riyadh,24.7136,46.6753,Rwbyna Iidris,Fitness Tracker,Garmin Vivosmart,Garmin Vivosmart 4,S935,3,129,113.9844,77.6064,True,Male
16276,18/07/2023,Tue,Saudi Arabia,jeddah,21.4858,39.1925,Sahar Ezqul,Digital Camera,Canon EOS R Series,Canon EOS R5,F376,2,3999,3759.06,751.812,True,Female
16277,18/07/2023,Tue,United Arab Emirates,abu dhabi,24.4764,54.3705,Muhamad Zynu,Headphones,Sennheiser HD,Sennheiser HD 660S,B451,5,499,159.7299,459.8285,True,Female
16278,18/07/2023,Wed,United Arab Emirates,abu dhabi,24.4539,54.3773,Husam Alghurani,VR Headset,Pimax Vision,Pimax Vision 5K Super Plus,R389,4,999,103.2966,638.5608,True,Male
16279,18/07/2023,Tue,Saudi Arabia,riyadh,24.7743,46.7386,Salah Alkhayrat,Gaming Console,Microsoft Xbox,Xbox Series S,W336,4,299,734.8224,1882.9824,True,Female
16280,18/07/2023,Tue,Egypt,cairo,30.0444,31.2357,Ahmad Ubuerar,Laptop,HP Envy,Envy x360,P773,5,899,1208.256,1242.7776,True,Female
16281,18/07/2023,Mon,USA,las vegas,36.1699,-115.1398,Emar Alzzahir,Digital Camera,Sony Cyber-shot,Sony Cyber-shot RX100 VII,J212,5,1199,1197.801,517.968,True,Male
16282,18/07/2023,Mon,Saudi Arabia,riyadh,24.7136,46.6753,Razaan Aleazm,Gaming Console,Sony PlayStation,PlayStation 5,Y716,3,499,412.7728,272.0548,False,Female
16283,18/07/2023,Mon,Saudi Arabia,jeddah,21.4858,39.1925,Basimah Tasbihji,Digital Camera,Nikon Z Series,Nikon Z50,D297,4,799,467.415,93.483,True,Female
16284,18/07/2023,Tue,France,paris,48.8566,2.3522,Muhamad Huaydi,Gaming Console,Sony PlayStation,PlayStation 5,S855,5,499,298.402,110.1792,False,Male
16285,18/07/2023,Tue,USA,new york,40.7498,-73.9814,Baha Aldiyn Alwurhani,Digital Camera,Sony Alpha,Sony Alpha A7 III,C192,5,1999,1152.6234,1840.4793,False,Female
16286,18/07/2023,Mon,United Arab Emirates,abu dhabi,24.4539,54.3773,Rafif Bradey,Tablet,Amazon Fire HD,Amazon Fire HD 8,F344,5,89,74.76,9.79,False,Female
16287,18/07/2023,Mon,Saudi Arabia,aseer,18.2311,42.5004,Muhamad Aldamshqi,VR Headset,Pimax Vision,Pimax Vision 5K Super,S319,4,899,202.8144,59.1542,True,Male
16288,19/07/2023,Tue,USA,washington,38.9072,-77.0369,Muhamad Aljamal,Laptop,Microsoft Surface,Surface Laptop 4,J501,5,1299,881.8911,1135.5858,True,Female
16289,19/07/2023,Sat,United Arab Emirates,abu dhabi,24.4539,54.3773,Husayn Jalal,Fitness Tracker,Amazfit Bip,Amazfit Bip U Pro,C041,2,69,44.091,39.744,False,Female
16290,19/07/2023,Tue,Egypt,cairo,30.0444,31.2357,Ayman Alhariri,Headphones,Anker Soundcore,Anker Soundcore Liberty Air Pro,M836,4,99,52.4799,44.1936,False,Male
16291,19/07/2023,Tue,USA,washington,38.9072,-77.0369,Ahmad Iybw,Fitness Tracker,Xiaomi Mi Band,Xiaomi Mi Band 5,Q149,4,29,4.6342,23.7162,True,Female
16292,19/07/2023,Tue,United Arab Emirates,abu dhabi,24.4539,54.3773,Ahmad Hamzat,Digital Camera,Olympus OM-D,Olympus OM-D E-M1 Mark III,L412,4,1999,1839.08,139.93,False,Female
16293,19/07/2023,Tue,USA,las vegas,36.1699,-115.1398,Sara Dahna,Digital Camera,Olympus OM-D,Olympus OM-D E-M1 Mark III,Y247,4,1999,183.908,570.1148,True,Male
16294,19/07/2023,Mon,Saudi Arabia,aseer,18.2311,42.5004,Abd Alruhmin Nasir,VR Headset,HTC Vive,HTC Vive Cosmos,Q903,3,699,1753.092,1992.15,True,Female
16295,19/07/2023,Wed,USA,new york,40.7312,-73.9998,Asra Alyasin,Fitness Tracker,Xiaomi Mi Band,Xiaomi Mi Band 6,K006,4,39,6.1659,0.7254,True,Female
16296,19/07/2023,Tue,Saudi Arabia,jeddah,21.4858,39.1925,Hanan Jadid,Gaming Console,Microsoft Xbox,Xbox Original,H320,3,69,265.0428,14.7246,True,Male
16297,19/07/2023,Fri,Syria,damascus,33.5146,36.3084,Duhana Alqadi,Smartphone,OnePlus,OnePlus 9 Pro,W242,4,899,314.2904,49.6248,True,Female
16298,19/07/2023,Mon,Morocco,casablanca,33.5731,7.5898,Fadi Lulu,Headphones,Anker Soundcore,Anker Soundcore Liberty Air 2 Pro,W278,6,99,64.449,75.4974,False,Female
16299,19/07/2023,Mon,Saudi Arabia,jeddah,21.5433,39.1728,Rima Eabd Aleal,VR Headset,HP Reverb,HP Reverb G2,H632,4,599,391.3866,361.7361,True,Male
16300,19/07/2023,Tue,France,paris,48.8566,2.3522,Samir Almtlq,Smartwatch,Garmin Forerunner,Garmin Forerunner 55,L106,3,199,55.4016,101.2512,True,Female
16301,19/07/2023,Tue,Egypt,cairo,30.0444,31.2357,Ghadir Hajl,Gaming Console,Microsoft Xbox,Xbox 360,Z612,3,149,43.4186,109.2468,True,Female
16302,19/07/2023,Mon,Syria,homs,34.7326,36.7136,Eala Eataya,Laptop,Microsoft Surface,Surface Laptop 4,Z524,5,1299,280.584,818.37,False,Male
16303,19/07/2023,Tue,United Arab Emirates,abu dhabi,24.4764,54.3705,Khalid Aljawfani,Smart Speaker,Amazon Echo Show,Amazon Echo Show 10 (3rd Gen),N346,4,249,212.5464,161.8251,True,Female
16304,19/07/2023,Mon,United Arab Emirates,abu dhabi,24.4539,54.3773,Mazin Durkzili,Smartphone,Samsung Galaxy,Galaxy M32,B794,8,249,103.086,206.172,True,Female
16305,19/07/2023,Tue,Egypt,asyut,27.1809,31.1837,Khaldun Rihan,Digital Camera,Sony Alpha,Sony Alpha A7 III,Z948,4,1999,5197.4,4637.68,True,Male
16306,19/07/2023,Mon,Saudi Arabia,aseer,18.2311,42.5004,Iin Nabulsi,Digital Camera,Olympus OM-D,Olympus OM-D E-M1 Mark III,R385,3,1999,1177.411,1082.4585,False,Female
16307,19/07/2023,Tue,Saudi Arabia,jeddah,21.4858,39.1925,Diana Sharaf,Fitness Tracker,Amazfit GTR,Amazfit GTR 2e,P826,2,99,66.4884,20.9484,False,Female
16308,19/07/2023,Tue,Syria,aleppo,36.2021,37.1343,Ayham Alghurani,Tablet,Samsung Galaxy Tab,Galaxy Tab A8,N710,4,199,138.4244,144.0362,True,Male
16309,19/07/2023,Mon,Egypt,asyut,27.1809,31.1837,Muhamad Alrashid,Fitness Tracker,Huawei Band,Huawei Band 4 Pro,J694,5,49,32.0166,7.2765,True,Female
16310,19/07/2023,Tue,Syria,homs,34.7326,36.7136,Amani Alzzahir,Headphones,Bose QuietComfort,QC35 II,X610,6,299,133.2045,177.606,False,Female
16311,19/07/2023,Mon,Saudi Arabia,riyadh,24.7743,46.7386,Hamdah Bajubuj,Gaming Console,Microsoft Xbox,Xbox Series S,F792,4,299,244.283,5.681,False,Male
16312,19/07/2023,Mon,France,paris,48.8566,2.3522,Diana Alkhatib,Fitness Tracker,Xiaomi Mi Band,Xiaomi Mi Band 6,Z409,6,39,3.9039,17.745,False,Female
16313,19/07/2023,Tue,Saudi Arabia,dammam,26.3927,49.9777,Samir Alsydawi,Tablet,Amazon Fire,Amazon Fire 7,Z771,6,49,24.1521,40.5573,False,Female
16314,19/07/2023,Tue,USA,new york,40.7128,-74.006,Jury Saeid Alzarey,Gaming Console,Sony PlayStation,PlayStation 4,Y332,4,299,220.4228,179.8186,True,Male
16315,19/07/2023,Mon,Egypt,asyut,27.1809,31.1837,Muhamad Qarqazan,Smartphone,Apple iPhone,iPhone SE,R551,4,399,48.7578,356.307,False,Female
16316,19/07/2023,Mon,Syria,homs,34.7326,36.7136,Ehab Badawiin,Headphones,Bose SoundSport,Bose SoundSport Free,L841,5,179,156.3744,61.8624,True,Female
16317,19/07/2023,Mon,France,paris,48.8566,2.3522,Bilal Alqadi,Smart Speaker,Bose Home Speaker,Bose Home Speaker 300,Y590,7,199,134.325,157.608,False,Male
16318,19/07/2023,Thu,United Arab Emirates,abu dhabi,24.4764,54.3705,Kamilia Dahadal,Digital Camera,Canon EOS R Series,Canon EOS R,G449,2,1299,233.82,11.691,False,Female
16319,19/07/2023,Mon,Saudi Arabia,dammam,26.3927,49.9777,Mahir Eubayd,Digital Camera,Panasonic Lumix,Panasonic Lumix S1H,W243,5,3499,1381.4052,986.718,False,Female
16320,19/07/2023,Tue,United Arab Emirates,abu dhabi,24.4539,54.3773,Basil Alhariri,Smartphone,Oppo Find,Oppo Find X4 Neo,Z074,5,549,392.7546,123.7446,True,Male
16321,19/07/2023,Tue,USA,new york,40.7498,-73.9814,Lina Alaya,Smartphone,Samsung Galaxy,Galaxy Z Fold 3,J194,3,1799,663.1114,34.9006,True,Female
16322,19/07/2023,Tue,Saudi Arabia,jeddah,21.5433,39.1728,Lilas Jalal,VR Headset,HTC Vive,HTC Vive Cosmos Elite,F655,3,899,2382.35,2831.85,True,Female
16323,19/07/2023,Mon,United Arab Emirates,abu dhabi,24.4539,54.3773,Amin Alghazi,Digital Camera,Olympus OM-D,Olympus OM-D E-M1 Mark III,S023,3,1999,359.82,1691.154,True,Male
16324,19/07/2023,Wed,Saudi Arabia,jeddah,21.4858,39.1925,Aneam Alhaj Ali,VR Headset,Oculus Quest,Oculus Quest 2 (256GB),A470,3,399,207.7992,148.428,True,Female
16325,19/07/2023,Mon,Saudi Arabia,aseer,18.2311,42.5004,Samiah Alsaman,Smartwatch,Fossil Gen,Fossil Gen 5E,J841,4,199,362.7372,473.8986,True,Female
16326,19/07/2023,Tue,Saudi Arabia,jeddah,21.4858,39.1925,Muhamad Alhabis,VR Headset,HP Reverb,HP Reverb G2,W472,4,599,320.2254,284.6448,True,Male
16327,19/07/2023,Wed,United Arab Emirates,abu dhabi,24.4539,54.3773,Muhamad Alaleppoy,Laptop,Lenovo Legion,Lenovo Legion 5,T391,4,1099,413.224,1074.3824,False,Female
16328,19/07/2023,Mon,United Arab Emirates,abu dhabi,24.4539,54.3773,Ayman Alaleppoy,Fitness Tracker,Xiaomi Mi Band,Xiaomi Mi Band 6,W325,5,39,35.802,57.564,False,Female
16329,19/07/2023,Mon,United Arab Emirates,abu dhabi,24.4539,54.3773,Antuan Iidris,Digital Camera,Panasonic Lumix,Panasonic Lumix S1H,P344,5,3499,1073.8431,1593.4446,True,Male
16330,19/07/2023,Tue,France,paris,48.8566,2.3522,Adnan Jabir,Smartwatch,Apple Watch,Apple Watch SE,G599,4,279,171.9756,41.0688,True,Female
16331,19/07/2023,Mon,Egypt,asyut,27.1809,31.1837,Mahir Salim,Smartwatch,Apple Watch,Apple Watch SE,B112,4,279,241.3071,106.3827,False,Female
16332,19/07/2023,Wed,Egypt,cairo,30.0444,31.2357,Ayham Badr,Laptop,Microsoft Surface,Surface Laptop 4,W956,4,1299,2533.5696,1147.2768,True,Male
16333,19/07/2023,Tue,France,paris,48.8566,2.3522,Faras Alhuri,Fitness Tracker,Xiaomi Mi Band,Xiaomi Mi Band 5,W956,5,29,14.0244,5.9334,True,Female
16334,19/07/2023,Tue,USA,new york,40.7312,-73.9998,Thamir Dahbur,Smartwatch,Apple Watch,Apple Watch Series 7,Q832,4,399,436.6656,30.6432,True,Female
16335,19/07/2023,Mon,Saudi Arabia,dammam,26.3927,49.9777,Eazalidin Allaham,Fitness Tracker,Withings Move,Withings Move,D873,4,59,14.9742,17.1926,True,Male
16336,19/07/2023,Mon,Saudi Arabia,riyadh,24.7743,46.7386,Daniah Abuzahir,Digital Camera,Nikon Z Series,Nikon Z50,F792,4,799,2253.18,337.977,True,Female
16337,19/07/2023,Thu,Saudi Arabia,jeddah,21.4858,39.1925,Layzaan Aljizamati,Smart Speaker,Amazon Echo,Echo Dot (4th Gen),U806,5,49,46.0845,44.688,False,Female
16338,19/07/2023,Tue,USA,new york,40.7498,-73.9814,Zunar Shakir,Digital Camera,Nikon Coolpix,Nikon Coolpix B500,C308,4,249,350.4924,384.8544,True,Male
16339,19/07/2023,Wed,Saudi Arabia,aseer,18.2311,42.5004,Tahani Muhamad,Tablet,Samsung Galaxy Tab,Galaxy Tab S8,N430,6,649,382.91,577.61,True,Female
16340,19/07/2023,Mon,Saudi Arabia,jeddah,21.4858,39.1925,Rami Almusaa,Smartwatch,Huawei Watch,Huawei Watch Fit 2 Pro,K140,7,129,46.0788,72.756,False,Female
16341,19/07/2023,Tue,USA,las vegas,36.1699,-115.1398,Muhamad Dwalyby,Fitness Tracker,Garmin Vivosmart,Garmin Vivosmart 4,Y720,5,129,925.704,1139.328,True,Male
16342,19/07/2023,Wed,Egypt,asyut,27.1809,31.1837,Samah Zawal,Tablet,Samsung Galaxy Tab,Galaxy Tab A8,L085,4,199,23.5417,329.5838,True,Female
16343,19/07/2023,Tue,United Arab Emirates,abu dhabi,24.4539,54.3773,Muhamad Hamzat,Tablet,Amazon Fire HD,Amazon Fire HD 8,S395,4,89,60.2352,49.3594,True,Female
16344,19/07/2023,Tue,Syria,homs,34.7326,36.7136,Rima Shadi Alkhiat,Headphones,Bose SoundSport,Bose SoundSport Free,C371,5,179,90.2876,256.9724,True,Male
16345,19/07/2023,Tue,Saudi Arabia,riyadh,24.7136,46.6753,Muhamad Nazal,Gaming Console,Sony PlayStation,PlayStation 3,W669,1,199,34.7454,17.3727,False,Female
16346,19/07/2023,Mon,Saudi Arabia,jeddah,21.5433,39.1728,Muhamad Zynu,Gaming Console,Sony PlayStation,PlayStation 4 Pro,L343,4,399,105.2961,294.1029,True,Female
16347,19/07/2023,Tue,USA,new york,40.7498,-73.9814,Iin Altibae,Headphones,Sennheiser HD,Sennheiser HD 599 SE,G405,4,199,126.3252,10.9848,True,Male
